ACC	StudySize	Status	Releasedate	SubmissionDate	UserName	Technique	AccShort	StudyID	UpdateDate	nmr_size	ms_size	Empty?	150
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	-	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	M	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	S	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	/	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	M	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS61	1359134720.0	Public	14/11/2013	14/11/2013	Robert Jansen	S	61.0	4358144.0	21/06/2016	0.0	1359134720.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	H	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	P	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	L	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	C	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	-	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	L	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	T	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	Q	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	-	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	M	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS67	2179899392.0	Public	26/11/2013	19/11/2013	Tomas Pluskal	S	67.0	4390912.0	03/11/2015	0.0	2179899392.0	201,311.00	201311.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	U	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	P	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	L	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	C	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	-	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	Q	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	T	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	O	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	F	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	-	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	M	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS69	2421022720.0	Public	01/05/2014	05/02/2014	Aaron Massey	S	69.0	4554752.0	22/06/2016	0.0	2421022720.0	201,405.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	U	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	P	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	L	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	C	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	-	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	Q	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	T	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	O	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	F	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	-	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	M	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS70	2420785152.0	Dormant	05/02/2016	05/02/2014	Aaron Massey	S	70.0	4587520.0	30/09/2015	0.0	2420785152.0	201,602.00	201402.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	G	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	C	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	-	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	Q	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	-	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	M	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS71	6280830976.0	Public	21/05/2014	19/05/2014	Tom Metz	S	71.0	6258688.0	23/06/2016	0.0	6280830976.0	201,405.00	201405.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	F	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	I	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	A	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	-	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	T	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	Q	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	-	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	M	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	S	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	/	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	M	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	S	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	;	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	U	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	P	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	L	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	C	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	-	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	Q	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	T	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	O	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	F	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	-	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	M	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	S	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	/	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	M	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS72	34599284736.0	Public	09/03/2014	06/03/2014	Robert Padilla	S	72.0	4849664.0	27/06/2016	0.0	34599284736.0	201,403.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	U	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	P	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	L	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	C	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	-	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	L	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	T	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	Q	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	-	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	M	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	S	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	/	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	M	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS73	9232121856.0	Public	18/10/2017	12/03/2014	Mark Earll	S	73.0	4882432.0	02/11/2017	0.0	9232121856.0	201,710.00	201403.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	U	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	P	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	L	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	C	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	-	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	Q	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	T	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	O	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	F	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	-	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	M	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS74	10544586752.0	Public	06/11/2014	05/11/2014	Steffen Neumann	S	74.0	9666560.0	06/11/2014	0.0	10544586752.0	201,411.00	201411.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	G	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	C	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	-	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	Q	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	-	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	M	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS75	466747392.0	Public	24/06/2014	24/06/2014	Tom Metz	S	75.0	6979584.0	28/06/2016	0.0	466747392.0	201,406.00	201406.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	D	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	I	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	-	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	L	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	T	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	Q	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	-	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	M	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS76	10830450688.0	In Review	01/07/2016	19/03/2014	Albert Koulman	S	76.0	5210112.0	29/06/2016	0.0	10830450688.0	201,607.00	201403.0
MTBLS77	7028736.0	Public	31/01/2015	26/01/2015	Juan Li	N	77.0	10944512.0	29/06/2016	7028736.0	0.0	201,501.00	201501.0
MTBLS77	7028736.0	Public	31/01/2015	26/01/2015	Juan Li	M	77.0	10944512.0	29/06/2016	7028736.0	0.0	201,501.00	201501.0
MTBLS77	7028736.0	Public	31/01/2015	26/01/2015	Juan Li	R	77.0	10944512.0	29/06/2016	7028736.0	0.0	201,501.00	201501.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	D	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	I	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	-	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	F	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	T	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	-	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	I	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	C	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	R	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	-	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	M	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS79	58676588544.0	Public	05/06/2014	24/03/2014	Ralf Weber	S	79.0	5570560.0	28/07/2016	0.0	58676588544.0	201,406.00	201403.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	U	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	P	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	L	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	C	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	-	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	M	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	S	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	/	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	M	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS80	9259134976.0	Submitted	31/12/2018	14/12/2017	User Cochrane, Mark Williams	S	80.0	81.0	18/12/2017	0.0	9259134976.0	201,812.00	201712.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	U	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	P	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	L	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	C	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	F	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	T	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	I	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	C	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	R	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	M	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	S	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	;	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	U	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	P	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	L	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	C	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	L	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	T	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	Q	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	F	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	T	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	-	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	M	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
MTBLS81	3600584704.0	Public	19/08/2014	19/08/2014	Harald Köfeler	S	81.0	7503872.0	03/02/2016	0.0	3600584704.0	201,408.00	201408.0
